-0.126452, -0.003974, 14.500000
-0.505807, -0.015896, 14.625000
-0.252903, -0.007948, 14.750000
-0.126452, -0.003974, 14.875000
-0.885162, -0.027817, 15.000000
-1.138066, -0.035765, 15.125000
-1.138066, -0.035765, 15.250000
-1.138066, -0.035765, 15.375000
-1.390969, -0.043713, 15.500000
-1.390969, -0.043713, 15.625000
-1.517421, -0.047687, 15.750000
-1.390969, -0.043713, 15.875000
-1.643873, -0.051661, 16.000000
-1.770324, -0.055635, 16.125000
-1.896776, -0.059609, 16.250000
-1.770324, -0.055635, 16.375000
-2.023228, -0.063582, 16.500000
-2.149680, -0.067556, 16.625000
-2.149680, -0.067556, 16.750000
-2.402583, -0.075504, 16.875000
-2.276131, -0.071530, 17.000000
-2.402583, -0.075504, 17.125000
-2.655487, -0.083452, 17.250000
-2.781938, -0.087426, 17.375000
-2.781938, -0.087426, 17.500000
-2.781938, -0.087426, 17.625000
-2.908390, -0.091400, 17.750000
-2.781938, -0.087426, 17.875000
-2.908390, -0.091400, 18.000000
-3.034842, -0.095374, 18.125000
-3.034842, -0.095374, 18.250000
-3.161294, -0.099348, 18.375000
-3.287745, -0.103322, 18.500000
-3.287745, -0.103322, 18.625000
-3.414197, -0.107295, 18.750000
-3.414197, -0.107295, 18.875000
-3.540649, -0.111269, 19.000000
-3.540649, -0.111269, 19.125000
-3.667101, -0.115243, 19.250000
-3.667101, -0.115243, 19.375000
-3.667101, -0.115243, 19.500000
-3.793552, -0.119217, 19.625000
-3.667101, -0.115243, 19.750000
-3.793552, -0.119217, 19.875000
-3.667101, -0.115243, 20.000000
-3.667101, -0.115243, 20.125000
-3.540649, -0.111269, 20.250000
-3.540649, -0.111269, 20.375000
-3.414197, -0.107295, 20.500000
-3.540649, -0.111269, 20.625000
-3.540649, -0.111269, 20.750000
-3.414197, -0.107295, 20.875000
-3.287745, -0.103322, 21.000000
-3.287745, -0.103322, 21.125000
-3.287745, -0.103322, 21.250000
-3.287745, -0.103322, 21.375000
-3.161294, -0.099348, 21.500000
-3.161294, -0.099348, 21.625000
-3.034842, -0.095374, 21.750000
-3.034842, -0.095374, 21.875000
-3.034842, -0.095374, 22.000000
-2.908390, -0.091400, 22.125000
-2.908390, -0.091400, 22.250000
-2.781938, -0.087426, 22.375000
-2.781938, -0.087426, 22.500000
-2.781938, -0.087426, 22.625000
-2.781938, -0.087426, 22.750000
-2.781938, -0.087426, 22.875000
-2.655487, -0.083452, 23.000000
-2.655487, -0.083452, 23.125000
-2.655487, -0.083452, 23.250000
-2.529035, -0.079478, 23.375000
-2.402583, -0.075504, 23.500000
-2.529035, -0.079478, 23.625000
-2.529035, -0.079478, 23.750000
-2.402583, -0.075504, 23.875000
-2.276131, -0.071530, 24.000000
-2.276131, -0.071530, 24.125000
-2.276131, -0.071530, 24.250000
-2.276131, -0.071530, 24.375000
-2.149680, -0.067556, 24.500000
-2.149680, -0.067556, 24.625000
-2.149680, -0.067556, 24.750000
-2.023228, -0.063582, 24.875000
-2.023228, -0.063582, 25.000000
-2.023228, -0.063582, 25.125000
-2.023228, -0.063582, 25.250000
-2.023228, -0.063582, 25.375000
-1.896776, -0.059609, 25.500000
-1.896776, -0.059609, 25.625000
-1.896776, -0.059609, 25.750000
-1.770324, -0.055635, 25.875000
-1.770324, -0.055635, 26.000000
-1.770324, -0.055635, 26.125000
-1.770324, -0.055635, 26.250000
-1.770324, -0.055635, 26.375000
-1.643873, -0.051661, 26.500000
-1.643873, -0.051661, 26.625000
-1.643873, -0.051661, 26.750000
-1.643873, -0.051661, 26.875000
-1.643873, -0.051661, 27.000000
-1.517421, -0.047687, 27.125000
-1.517421, -0.047687, 27.250000
-1.517421, -0.047687, 27.375000
-1.517421, -0.047687, 27.500000
-1.390969, -0.043713, 27.625000
-1.390969, -0.043713, 27.750000
-1.390969, -0.043713, 27.875000
-1.390969, -0.043713, 28.000000
-1.390969, -0.043713, 28.125000
-1.264517, -0.039739, 28.250000
-1.390969, -0.043713, 28.375000
-1.264517, -0.039739, 28.500000
-1.264517, -0.039739, 28.625000
-1.264517, -0.039739, 28.750000
-1.264517, -0.039739, 28.875000
-1.138066, -0.035765, 29.000000
-1.138066, -0.035765, 29.125000
-1.138066, -0.035765, 29.250000
-1.138066, -0.035765, 29.375000
-1.138066, -0.035765, 29.500000
-1.138066, -0.035765, 29.625000
-1.138066, -0.035765, 29.750000
-1.011614, -0.031791, 29.875000
-1.011614, -0.031791, 30.000000
-1.011614, -0.031791, 30.125000
-1.011614, -0.031791, 30.250000
-1.011614, -0.031791, 30.375000
-1.011614, -0.031791, 30.500000
-0.885162, -0.027817, 30.625000
-0.885162, -0.027817, 30.750000
-1.011614, -0.031791, 30.875000
-0.885162, -0.027817, 31.000000
-0.885162, -0.027817, 31.125000
-0.885162, -0.027817, 31.250000
-1.011614, -0.031791, 31.375000
-0.758710, -0.023843, 31.500000
-0.758710, -0.023843, 31.625000
-0.758710, -0.023843, 31.750000
-0.632259, -0.019870, 31.875000
-0.758710, -0.023843, 32.000000
-0.758710, -0.023843, 32.125000
-0.758710, -0.023843, 32.250000
-0.885162, -0.027817, 32.375000
-0.758710, -0.023843, 32.500000
-0.885162, -0.027817, 32.625000
-0.885162, -0.027817, 32.750000
-0.885162, -0.027817, 32.875000
-0.885162, -0.027817, 33.000000
-1.011614, -0.031791, 33.125000
-1.011614, -0.031791, 33.250000
-1.264517, -0.039739, 33.375000
-1.390969, -0.043713, 33.500000
-1.517421, -0.047687, 33.625000
-1.517421, -0.047687, 33.750000
