8.304405, 0.260976, 20.500000
8.481094, 0.266529, 20.875000
8.657784, 0.272082, 21.000000
8.657784, 0.272082, 21.125000
8.657784, 0.272082, 21.250000
9.011163, 0.283187, 21.375000
8.834473, 0.277635, 21.500000
9.011163, 0.283187, 21.625000
8.834473, 0.277635, 21.750000
9.011163, 0.283187, 21.875000
9.187852, 0.288740, 22.000000
9.187852, 0.288740, 22.125000
9.364542, 0.294293, 22.250000
9.364542, 0.294293, 22.375000
9.364542, 0.294293, 22.500000
9.364542, 0.294293, 22.625000
9.364542, 0.294293, 22.750000
9.541231, 0.299845, 22.875000
9.364542, 0.294293, 23.000000
9.541231, 0.299845, 23.125000
9.541231, 0.299845, 23.250000
9.717921, 0.305398, 23.375000
9.541231, 0.299845, 23.500000
9.717921, 0.305398, 23.625000
9.717921, 0.305398, 23.750000
9.717921, 0.305398, 23.875000
9.894610, 0.310951, 24.000000
9.894610, 0.310951, 24.125000
9.894610, 0.310951, 24.250000
10.071300, 0.316503, 24.375000
10.071300, 0.316503, 24.500000
10.071300, 0.316503, 24.625000
10.071300, 0.316503, 24.750000
10.071300, 0.316503, 24.875000
10.071300, 0.316503, 25.000000
10.247989, 0.322056, 25.125000
10.424679, 0.327609, 25.250000
10.424679, 0.327609, 25.375000
10.601368, 0.333161, 25.500000
10.424679, 0.327609, 25.625000
10.424679, 0.327609, 25.750000
10.601368, 0.333161, 25.875000
10.601368, 0.333161, 26.000000
10.778057, 0.338714, 26.125000
10.778057, 0.338714, 26.250000
10.778057, 0.338714, 26.375000
10.778057, 0.338714, 26.500000
10.778057, 0.338714, 26.625000
10.954747, 0.344267, 26.750000
11.131436, 0.349819, 26.875000
10.954747, 0.344267, 27.000000
11.131436, 0.349819, 27.125000
11.131436, 0.349819, 27.250000
11.131436, 0.349819, 27.375000
11.308126, 0.355372, 27.500000
11.308126, 0.355372, 27.625000
11.308126, 0.355372, 27.750000
11.484815, 0.360925, 27.875000
11.308126, 0.355372, 28.000000
11.484815, 0.360925, 28.125000
11.484815, 0.360925, 28.250000
11.661505, 0.366478, 28.375000
11.838194, 0.372030, 28.500000
11.838194, 0.372030, 28.625000
11.838194, 0.372030, 28.750000
11.838194, 0.372030, 28.875000
12.014884, 0.377583, 29.000000
12.014884, 0.377583, 29.125000
12.014884, 0.377583, 29.250000
12.014884, 0.377583, 29.375000
12.191573, 0.383136, 29.500000
12.014884, 0.377583, 29.625000
12.191573, 0.383136, 29.750000
12.191573, 0.383136, 29.875000
12.191573, 0.383136, 30.000000
12.368263, 0.388688, 30.125000
12.368263, 0.388688, 30.250000
12.368263, 0.388688, 30.375000
12.368263, 0.388688, 30.500000
12.544952, 0.394241, 30.625000
12.544952, 0.394241, 30.750000
12.721642, 0.399794, 30.875000
12.721642, 0.399794, 31.000000
12.721642, 0.399794, 31.125000
12.721642, 0.399794, 31.250000
12.898331, 0.405346, 31.375000
12.898331, 0.405346, 31.500000
13.075021, 0.410899, 31.625000
13.075021, 0.410899, 31.750000
13.251710, 0.416452, 31.875000
13.251710, 0.416452, 32.000000
13.251710, 0.416452, 32.125000
13.251710, 0.416452, 32.250000
13.251710, 0.416452, 32.375000
13.428399, 0.422004, 32.500000
13.428399, 0.422004, 32.625000
13.428399, 0.422004, 32.750000
13.428399, 0.422004, 32.875000
13.605089, 0.427557, 33.000000
13.605089, 0.427557, 33.125000
13.781778, 0.433110, 33.250000
13.781778, 0.433110, 33.375000
13.781778, 0.433110, 33.500000
13.958468, 0.438663, 33.625000
13.958468, 0.438663, 33.750000
13.958468, 0.438663, 33.875000
14.135157, 0.444215, 34.000000
14.135157, 0.444215, 34.125000
14.135157, 0.444215, 34.250000
14.311847, 0.449768, 34.375000
14.311847, 0.449768, 34.500000
14.488536, 0.455321, 34.625000
14.488536, 0.455321, 34.750000
14.488536, 0.455321, 34.875000
14.665226, 0.460873, 35.000000
14.665226, 0.460873, 35.125000
14.665226, 0.460873, 35.250000
14.841915, 0.466426, 35.375000
14.841915, 0.466426, 35.500000
14.841915, 0.466426, 35.625000
14.841915, 0.466426, 35.750000
15.018605, 0.471979, 35.875000
15.018605, 0.471979, 36.000000
15.371984, 0.483084, 36.125000
15.195294, 0.477531, 36.250000
15.195294, 0.477531, 36.375000
15.195294, 0.477531, 36.500000
15.371984, 0.483084, 36.625000
15.371984, 0.483084, 36.750000
15.548673, 0.488637, 36.875000
15.548673, 0.488637, 37.000000
15.548673, 0.488637, 37.125000
15.548673, 0.488637, 37.250000
15.548673, 0.488637, 37.375000
15.725363, 0.494189, 37.500000
15.725363, 0.494189, 37.625000
15.902052, 0.499742, 37.750000
15.902052, 0.499742, 37.875000
16.078741, 0.505295, 38.000000
16.078741, 0.505295, 38.125000
16.078741, 0.505295, 38.250000
16.078741, 0.505295, 38.375000
16.078741, 0.505295, 38.500000
16.432120, 0.516400, 38.625000
16.432120, 0.516400, 38.750000
16.432120, 0.516400, 38.875000
16.432120, 0.516400, 39.000000
16.608810, 0.521953, 39.125000
16.432120, 0.516400, 39.250000
16.608810, 0.521953, 39.375000
16.608810, 0.521953, 39.500000
16.785499, 0.527506, 39.625000
16.785499, 0.527506, 39.750000
16.785499, 0.527506, 39.875000
16.785499, 0.527506, 40.000000
16.962189, 0.533058, 40.125000
16.962189, 0.533058, 40.250000
17.138878, 0.538611, 40.375000
17.138878, 0.538611, 40.500000
17.138878, 0.538611, 40.625000
17.315568, 0.544164, 40.750000
17.315568, 0.544164, 40.875000
17.315568, 0.544164, 41.000000
17.315568, 0.544164, 41.125000
17.668947, 0.555269, 41.250000
