14, -62, 0
14, -62, 0
14, -61, 0
14, -61, 0
14, -61, 0
14, -62, 0
14, -62, 0
14, -62, 0
14, -62, 1
14, -61, 1
14, -62, 1
14, -62, 1
14, -62, 1
14, -62, 1
14, -61, 1
14, -61, 1
14, -61, 2
14, -61, 2
14, -61, 2
14, -61, 2
14, -62, 2
14, -61, 2
14, -62, 2
14, -62, 2
14, -61, 3
14, -61, 3
14, -62, 3
14, -61, 3
14, -61, 3
14, -61, 3
14, -61, 3
14, -61, 3
14, -61, 4
14, -62, 4
14, -62, 4
14, -62, 4
14, -62, 4
14, -61, 4
14, -61, 4
14, -61, 4
14, -61, 5
14, -62, 5
14, -62, 5
14, -62, 5
14, -62, 5
14, -62, 5
14, -62, 5
14, -62, 5
14, -62, 6
14, -62, 6
14, -62, 6
14, -61, 6
14, -62, 6
14, -61, 6
14, -62, 6
14, -62, 6
14, -61, 7
14, -61, 7
14, -61, 7
14, -61, 7
14, -61, 7
14, -61, 7
14, -61, 7
14, -61, 7
14, -61, 8
14, -61, 8
14, -61, 8
14, -61, 8
14, -62, 8
14, -61, 8
14, -61, 8
14, -62, 8
14, -61, 9
14, -61, 9
14, -61, 9
14, -61, 9
14, -61, 9
14, -61, 9
14, -62, 9
14, -61, 9
14, -61, 10
14, -61, 10
14, -61, 10
14, -61, 10
14, -61, 10
14, -61, 10
14, -61, 10
14, -61, 10
14, -62, 11
14, -61, 11
14, -61, 11
14, -62, 11
14, -61, 11
14, -62, 11
14, -62, 11
14, -62, 11
14, -62, 12
14, -61, 12
14, -61, 12
14, -62, 12
14, -62, 12
14, -61, 12
14, -61, 12
14, -61, 12
14, -61, 13
14, -61, 13
14, -61, 13
14, -62, 13
14, -61, 13
14, -62, 13
14, -62, 13
14, -61, 13
14, -62, 14
14, -62, 14
14, -61, 14
14, -61, 14
14, -61, 14
14, -61, 14
14, -62, 14
14, -62, 14
14, -62, 15
14, -61, 15
14, -61, 15
14, -62, 15
14, -62, 15
14, -62, 15
14, -62, 15
14, -61, 15
14, -61, 16
14, -62, 16
14, -62, 16
14, -62, 16
14, -61, 16
14, -62, 16
14, -62, 16
14, -61, 16
14, -61, 17
14, -61, 17
14, -60, 17
14, -60, 17
14, -60, 17
14, -60, 17
14, -60, 17
14, -60, 17
14, -60, 18
-3, 13, 18
-2, 12, 18
-2, 12, 18
-2, 12, 18
-2, 12, 18
-2, 12, 18
-2, 12, 18
-2, 12, 19
-2, 12, 19
-2, 11, 19
-2, 12, 19
-3, 13, 19
-3, 13, 19
-2, 11, 19
-2, 11, 19
-2, 11, 20
-2, 11, 20
-2, 11, 20
-2, 12, 20
-2, 12, 20
-2, 12, 20
-2, 11, 20
-2, 11, 20
-2, 11, 21
-2, 11, 21
-2, 12, 21
-2, 11, 21
-2, 12, 21
-2, 12, 21
-2, 12, 21
-2, 11, 21
-2, 11, 22
-2, 12, 22
-2, 11, 22
-2, 12, 22
-2, 12, 22
-2, 10, 22
-2, 10, 22
-2, 10, 22
-2, 11, 23
-2, 11, 23
-2, 11, 23
-2, 11, 23
-2, 10, 23
-2, 10, 23
-2, 11, 23
-2, 11, 23
-2, 10, 24
-2, 10, 24
-2, 10, 24
-2, 11, 24
-2, 10, 24
-2, 10, 24
-2, 10, 24
-2, 10, 24
-2, 10, 25
-2, 11, 25
-2, 10, 25
-2, 10, 25
-2, 10, 25
-2, 9, 25
-2, 10, 25
-2, 10, 25
-2, 9, 26
-2, 9, 26
-2, 9, 26
-2, 9, 26
-2, 9, 26
-2, 9, 26
-2, 9, 26
-2, 9, 26
-2, 9, 27
-2, 10, 27
-2, 9, 27
-2, 10, 27
-2, 10, 27
-2, 9, 27
-2, 9, 27
-2, 10, 27
-2, 9, 28
-2, 9, 28
-2, 8, 28
-2, 8, 28
-2, 8, 28
-2, 8, 28
-2, 8, 28
-2, 8, 28
-2, 8, 29
-2, 8, 29
-1, 8, 29
-1, 8, 29
